Classification	ID	Name
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/chok1246/ruun1239/lund1275	ruun1240	Ruund-Kete
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/kune1234	kwan1288	Kwangali-Diriku
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/kune1234	cimb1239	Cimbebasia
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/kune1234	unun9922	Unclassified Kunene
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/kune1234/cimb1239	here1252	Herero (R.30)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/kune1234/cimb1239	ndon1253	Ndonga (R.20)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/kune1234/cimb1239	nyan1320	Nyaneka-Nkhumbi
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/kune1234/cimb1239/ndon1253	unun9923	Unclassified Ndonga (R.20)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/kune1234/cimb1239/ndon1253	kwam1257	Kwambi-Ndonga
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257	mbal1259	Mbala-Holu-Sondi (K.10)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257	mbun1247	Mbundu (H.20)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259	mbal1260	Mbala-Sondi
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259	holu1246	Holu (K.10)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/nort3257/mbal1259/holu1246	phee1234	Pheende-Kwezo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376	rive1266	Rivers Bantu
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376	inne1246	Inner Basin Bantu
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266	koyo1244	Mboshi (C.20)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266	ngir1248	Ngiri
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266	liko1251	Likouala-Sangha
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/koyo1244	koyo1245	Koyo-Mboshi
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248	ngir1252	Ngiri Riverain Ubangi
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248	ngir1250	Ngiri Terrien
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248	ngir1251	Ngiri Riverain Mongala
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252	ngir1254	Ngiri Riverain Ubangi-Ripuaire
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252	ngir1253	Ngiri Riverain Ubangi-Interieur
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1254	boba1248	Bobangic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1254	libi1251	Libinzic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1254/boba1248	boba1249	Bobangic Riverain
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1254/boba1248/boba1249	likw1240	Likwala-Likuba
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1254/boba1248/boba1249	boba1250	Bobangi-Bangala-Lingala
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1254/boba1248/boba1249/boba1250	ling1269	Lingala-Bangala
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1254/libi1251	libi1252	Libinza Ngiri
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1254/libi1251	libi1242	Libinza Fleuve
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1253	loba1240	Lobalic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250	ngom1276	Ngombe-Ababuan
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250	bomb1265	Bombomic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250	bamw1239	Bamweic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276	ngom1274	Ngombe-Genja
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276	abab1240	Ababuan
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240	bali1286	Bali-Beeke
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240	oldb1234	Old Bomokandian
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234	komo1265	Komoic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234	midd1348	Middle Bomokandian
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234	ngbe1239	Ngbele-Ngenda
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234/komo1265	bila1258	Bilaic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234/komo1265/bila1258	bila1259	Bila-Kaiku
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234/midd1348	late1250	Late Bomokandian
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234/midd1348/late1250	paga1238	Pagabeteic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234/ngbe1239	extr1247	Extreme North Vestigial Suffixes Bantu
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234/ngbe1239	ngen1255	Ngendan
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234/ngbe1239/ngen1255	unun9928	Unclassified Ngendan
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1251	mote1237	Motemboic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1251/mote1237	budj1234	Bujaic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1251/mote1237/budj1234	budj1235	Budja (C.37)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/liko1251	impf1234	Impfondoic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/liko1251	bwam1249	Bwamba-Ngondi-Pande-Mbati-Aka
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/liko1251	moki1244	Mokiba-Ngando
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246	vieu1234	Cuvette
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246	kele1261	Keleic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/vieu1234	nkut1239	Nkutsuic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/vieu1234	unun9927	Unclassified Inner Basin Bantu
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/vieu1234	mong1351	Mongoic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/vieu1234/nkut1239	bush1251	Bushoong-Wongo-Lele
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/vieu1234/nkut1239	nkut1240	Nkutsu-Lokenye
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/vieu1234/nkut1239	tete1254	Tetelaic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/vieu1234/nkut1239/nkut1240	song1311	Songomenic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/vieu1234/mong1351	lomo1242	Lomongo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/vieu1234/mong1351	boli1263	Bolia-Ntomba
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261	kele1263	Kele-Poke
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263	sopo1239	So-Poke
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263	kele1265	Kele-Lombo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263/sopo1239	sole1244	So-Lebonya
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263/sopo1239/sole1244	baso1234	Basoo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263/sopo1239/sole1244	lebo1246	Lebonya
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263/sopo1239/sole1244/lebo1246	nyal1255	Bantu D33
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263/sopo1239/sole1244/lebo1246/nyal1255	vanu1247	Vanuma-Nyali
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263/sopo1239/sole1244/lebo1246/nyal1255	budu1266	Budu-Ndaka-Mbo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263/sopo1239/sole1244/lebo1246/nyal1255/budu1266	ndak1244	Ndaka-Mbo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968	nzad1235	Nzadic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235	lwer1234	Lweric
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234	ding1244	Dingic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244	loan1238	Loange-Atlantic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238	kwil1238	Kwilu-Ngounie
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238	klce1234	KLC Extended
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238	kasa1251	Kasai-Ngounie
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251	moye1234	Moyen Kasai-Ngounie
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251	kwak1270	Kwa-Kasai North
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234	ngun1278	Ngungwel-Eboo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234	inte1264	Interior Kasai-Ngounie
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234/inte1264	west2969	West Kasai-Ngounie
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234/inte1264/west2969	nort3377	Northwest Kasai-Ngounie
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234/inte1264/west2969/nort3377	mber1262	Mbere (B.60)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234/inte1264/west2969/nort3377	nzeb1234	Nzebi-Laali-Yaa
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234/inte1264/west2969/nort3377/mber1262	tsit1235	Tsitsekeic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234/inte1264/west2969/nort3377/mber1262/tsit1235	leka1234	Lekaningic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234/inte1264/west2969/nort3377/nzeb1234	laal1244	Laali-Yaa
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234/inte1264/west2969/nort3377/nzeb1234	njeb1244	Njebi (B.50)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234/inte1264/west2969/nort3377/nzeb1234/njeb1244	ndja1235	Ndjavi B
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/moye1234/inte1264/west2969/nort3377/nzeb1234/njeb1244	ndja1234	Ndjavi A
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/kwak1270	saka1301	Sakata-Tiinic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/kwil1238/kasa1251/kwak1270/saka1301	boma1248	Tiinic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234	nson1239	Nsong-Mpiin-Ngong
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234	kiko1235	Kikongo Language Cluster
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235	nucl1804	Nuclear KLC
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235	hung1281	Hungan-Samba
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804	kiko1234	Kikongoic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804	yaka1278	Yaka-Suku
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234	kamb1321	Kambakunyic Kikongo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321	kila1239	Kilaadic Kikongo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321	kamb1322	Kamba-Kunyi
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239	nort3267	Nuclear Northern Kikongo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239	sout3249	Central-Southern Kikongo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249	sout3353	Southeastern Kikongo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249	west2874	West Kikongo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/sout3353	sout3354	Southern Kikongo
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/sout3353/sout3354	koon1247	Koongo-Kituba
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/west2874	vili1240	Vilic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/west2874/vili1240	lumb1251	Lumbuic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/west2874/vili1240/lumb1251	lumb1252	Lumbu-Bwisi
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/west2874/vili1240/lumb1251	ngub1240	Ngubi-Sangu-Sira-Punu
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/west2874/vili1240/lumb1251/ngub1240	sang1341	Sangu-Sira-Punu
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/west2874/vili1240/lumb1251/ngub1240/sang1341	sang1345	Sangu-Sira
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/west2874/vili1240/lumb1251/ngub1240/sang1341	punu1240	Punu-Vungu
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/west2874/vili1240/lumb1251/ngub1240/sang1341/sang1345	sira1270	Sira-Barama
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253	mbag1239	Mbagani-Lwalwa
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253	luba1254	Luba-Kaonde
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254	kaon1242	Kaonde-Shaba-Sanga
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254	luba1255	Lubaic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255	bang1371	Bangubangu-Kasai
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1287	east2747	Eastern Greater Luyana
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1287	west2833	Western Greater Luyana
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1287/west2833	sima1262	Simaaic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1287/west2833	mash1271	Mashi-Mbukushi
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254	jara1262	Jarawan
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254	mbam1252	Mbam
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/jara1262	nige1254	Nigerian Jarawan
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/jara1262/nige1254	jara1275	Jarawaic
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/jara1262/nige1254	numa1256	Numan
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/jara1262/nige1254	jaku1245	Jaku-Gubi
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/jara1262/nige1254	unun9929	Unclassified Nigerian Jarawan
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252	nucl1802	Nuclear Mbam
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252/nucl1802	bati1255	Bati-Mbure-Yambassa
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252/nucl1802	sana1299	Sanaga-West Mbam (A.40)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252/nucl1802/bati1255	mbur1240	Mbure-Yambassa
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252/nucl1802/bati1255/mbur1240	nucl1746	Yambassa (A.60)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252/nucl1802/bati1255/mbur1240/nucl1746	mmal1234	Mmala-Elip-Gunu
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252/nucl1802/bati1255/mbur1240/nucl1746/mmal1234	elip1240	Elip-Gunu
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252/nucl1802/sana1299	sana1278	Sanaga (A.60)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252/nucl1802/sana1299	west2826	West Mbam (A.40)
atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252/nucl1802/sana1299/west2826	mand1474	Mandi-Nyokon
atla1278/volt1241/benu1247/bant1294/sout3152/tivo1239	nort3192	North Tivoid
atla1278/volt1241/benu1247/bant1294/sout3152/tivo1239	cent2261	Central Tivoid
atla1278/volt1241/benu1247/bant1294/sout3152/tivo1239/cent2261	cent2267	Central Tivoid A
atla1278/volt1241/benu1247/bant1294/sout3152/tivo1239/cent2261	cent2268	Central Tivoid B
atla1278/volt1241/benu1247/bant1294/sout3152/tivo1239/cent2261/cent2267	tive1237	Tiv-Evand
atla1278/volt1241/benu1247/bant1294/sout3152/tivo1239/cent2261/cent2267/tive1237	tivi1234	Tiv-Iyive-Otanga
atla1278/volt1241/benu1247/bant1294/sout3152/bend1256	nucl1801	Nuclear Bendic
atla1278/volt1241/benu1247/bant1294/sout3152/bend1256/nucl1801	bete1267	Bete-Obanliku
atla1278/volt1241/benu1247/bant1294/sout3152/bend1256/nucl1801	bukp1239	Bukpic
atla1278/volt1241/benu1247/bant1294/sout3152/ekoi1237	ekoi1236	Ekoid
atla1278/volt1241/benu1247/bant1294/sout3152/ekoi1237/ekoi1236	ejag1240	Bakor-Ejagham
atla1278/volt1241/benu1247/bant1294/sout3152/ekoi1237/ekoi1236/ejag1240	bako1254	Bakor
atla1278/volt1241/benu1247/bant1294/sout3152/ekoi1237/ekoi1236/ejag1240/bako1254	ndee1247	Nde-Efutop
atla1278/volt1241/benu1247/bant1294/sout3152/ekoi1237/ekoi1236/ejag1240/bako1254	nort3374	Northern Bakor
atla1278/volt1241/benu1247/bant1294/sout3152/ekoi1237/ekoi1236/ejag1240/bako1254/nort3374	aban1245	Abanyom-Nkem-Nkum
atla1278/volt1241/benu1247/bant1294/sout3152/ekoi1237/ekoi1236/ejag1240/bako1254/nort3374	nnam1239	Nnam-Ekajuk
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239	narr1282	Narrow Grassfields
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282	mbam1249	Mbam-Nkam
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282	momo1242	Momo
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282	ring1243	Ring
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282	unun9913	Unclassified Narrow Grassfields
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282	sout3181	Southwest Grassfields
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249	nkam1238	Nkambe
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249	sout3350	Southern Mbam-Nkam
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/nkam1238	mfum1239	Mfumteic
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/nkam1238/mfum1239	cent2313	Central-Southern Mfumte
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350	bami1239	Bamileke
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350	mbam1253	Mbam-Nkam Nun
atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350	ngem1254	Ngembaic
